d667aa49-d667aa49,0.9780736972461138,1
9f160799-9f160799,0.875414403292935,1
dc91bf55-dc91bf55,0.974218624327899,1
9a743a0f-9a743a0f,0.9792118355045621,1
8c5f191b-8c5f191b,0.23682796503812167,1
e2b2ccfa-e2b2ccfa,0.9786582596057338,1
4c2aa7a5-4c2aa7a5,0.9747585256276128,1
bd67602b-bd67602b,0.9778308280147325,1
b62b2ae1-b62b2ae1,0.978050604251892,1
6df530bb-6df530bb,0.9792402554429149,1
916ca654-916ca654,0.9749795757253004,1
19c527e1-19c527e1,0.9781582233333184,1
bf286b1f-bf286b1f,0.9787037955022815,1
38eb7cca-38eb7cca,0.872082708444194,1
f96f5369-f96f5369,0.9759930479419122,1
e47caca5-e47caca5,0.9754173371155881,1
00a66ebf-00a66ebf,0.9695315032684414,1
54465a21-54465a21,0.9778308280147325,1
1bb571f0-1bb571f0,0.9099608748509416,1
12080114-12080114,0.9776858173651257,1
531bde10-531bde10,0.9786392033786679,1
0c986d49-0c986d49,0.9734793671870406,1
25c84a2f-25c84a2f,0.9780658833984944,1
419602f0-419602f0,0.9792403492197203,1
36de96c7-36de96c7,0.978423997725462,1
9abf2a57-9abf2a57,0.9781778772149735,1
11389a9d-11389a9d,0.9792403633700589,1
7dc3b4b0-7dc3b4b0,0.9758406702686149,1
203fa366-203fa366,0.7550396421615978,1
48d5fca6-48d5fca6,0.9099608748509416,1
983119ba-983119ba,0.9786819353038533,1
7865e317-7865e317,0.9780811346995586,1
12320c44-12320c44,0.9792403616777738,1
0359537a-0359537a,0.9548095500275282,1
83e198d3-83e198d3,0.4490276402203973,1
130052b8-130052b8,0.972245011701947,1
1e7a0e0a-1e7a0e0a,0.9792402977554386,1
900633d1-900633d1,0.7550396421615978,1
6d3297ba-6d3297ba,0.9792403649116169,1
24cb3420-24cb3420,0.9786200953451457,1
cfdda816-cfdda816,0.903657297407622,1
26646b58-26646b58,0.9640198284984057,1
2fe8b52c-2fe8b52c,0.9780436056610299,1
ad927ad5-ad927ad5,0.9099608748509416,1
6f3b26f1-6f3b26f1,0.9733177720987163,1
8f2e83ee-8f2e83ee,0.9792403649116169,1
37d0dde7-37d0dde7,0.9090566728981475,1
e6e2ec91-e6e2ec91,0.9778308280147325,1
5b503e9c-5b503e9c,0.9792403524444445,1
d58dddde-d58dddde,0.9784705129205079,1
443afb56-443afb56,0.9772306830880095,1
d99f91b5-d99f91b5,0.03136987829359126,1
43b8224a-43b8224a,0.7385769198039807,1
d6ccd123-d6ccd123,0.9099608748509416,1
89f89a04-89f89a04,0.9782067579688618,1
8da49fc5-8da49fc5,0.9749795757253004,1
48d418f0-48d418f0,0.9618188917767465,1
fc39f99f-fc39f99f,0.2289990852877964,1
33feec3b-33feec3b,0.9787037955022815,1
d77aec3d-d77aec3d,0.9447733556061413,1
2e27b3ff-2e27b3ff,0.9792403425167395,1
3be4ddc2-3be4ddc2,0.6536354126366631,1
908a056f-908a056f,0.97574556798708,1
4a1fc8c2-4a1fc8c2,0.9599486448906722,1
4b7872fa-4b7872fa,0.9792403538605464,1
ab7d0bc7-ab7d0bc7,0.94148124155031,1
ff13b864-ff13b864,0.9778308280147325,1
b7b5ad1f-b7b5ad1f,0.9709975115528456,1
bf57a877-bf57a877,0.9778308280147325,1
77ff63d0-77ff63d0,0.9752349185983842,1
97e21673-97e21673,0.9720421959907928,1
13844525-13844525,0.9786995384392894,1
b059dbe3-b059dbe3,0.9720421959907928,1
3123c528-3123c528,0.9778308280147325,1
e134a594-e134a594,0.7550396421615978,1
2523ec5c-2523ec5c,0.9778308280147325,1
b0eef412-b0eef412,0.9754173371155881,1
a687db07-a687db07,0.9775750123504299,1
c3cab956-c3cab956,0.9775750123504299,1
f33b330a-f33b330a,0.8360635845626943,1
382648d0-382648d0,0.741391899182969,1
0faf49d5-0faf49d5,0.9781041838531713,1
96c32a8d-96c32a8d,0.9734525985482829,1
718d7e1f-718d7e1f,0.976092828104964,1
8c49ec2f-8c49ec2f,0.9792403616070853,1
e498ffa4-e498ffa4,0.9786784528961382,1
fb3a34c8-fb3a34c8,0.9780194268163461,1
73289c19-73289c19,0.9787037955022815,1
99982593-99982593,0.9653476454161736,1
bb02e716-bb02e716,0.9775750123504299,1
b80bad27-b80bad27,0.9792403649116169,1
b0dc29b6-b0dc29b6,0.978670108527524,1
8c9230c6-8c9230c6,0.9775750123504299,1
40e634af-40e634af,0.8562682134015654,1
f20a23b0-f20a23b0,0.016602508964482867,1
e85c63f5-e85c63f5,0.9683835508531718,1
690afbb8-690afbb8,0.9689255572202453,1
619d0b90-619d0b90,0.9778308280147325,1
8d0e60fb-8d0e60fb,0.979240364094653,1
66ba1ac1-66ba1ac1,0.9792403649116169,1
469d84ec-469d84ec,0.9778308280147325,1
e27557fc-e27557fc,0.9754173371155881,1
9af20de1-9af20de1,0.9784705129205079,1
03be4eb4-03be4eb4,0.9792403610310949,1
b8cb48ba-b8cb48ba,0.97536267874842,1
1c3051d9-1c3051d9,0.9792403636494,1
7b19d41d-7b19d41d,0.9653476454161736,1
bd52ad9b-bd52ad9b,0.9784636962460069,1
b746fb37-b746fb37,0.9792401384159373,1
76497781-76497781,0.6606665271089227,1
447dbf39-447dbf39,0.023683604277744474,1
ddf28ae8-ddf28ae8,0.9763528773440594,1
d1e9c284-d1e9c284,0.3989590615763359,1
bd575224-bd575224,0.978703618885403,1
1202e08d-1202e08d,0.9780436056610299,1
5eb9e2b3-5eb9e2b3,0.9768627306198419,1
2b40d16e-2b40d16e,0.7550396421615978,1
1d9cd46b-1d9cd46b,0.9784705129205079,1
01bd40a9-01bd40a9,0.8799305380402227,1
36e62d1f-36e62d1f,0.8858062926485891,1
acd64255-acd64255,0.97574556798708,1
37115723-37115723,0.9780308189802731,1
edab187b-edab187b,0.8515282083465099,1
c9709a81-c9709a81,0.9792402554429149,1
8d0bc3f8-8d0bc3f8,0.8436054761007761,1
fbddfd35-fbddfd35,0.9062594375633427,1
1941d989-1941d989,0.9707489175342928,1
601a5d3d-601a5d3d,0.9768719514176599,1
529a41a9-529a41a9,0.9762306303828797,1
78e04a12-78e04a12,0.9761702563518101,1
aba7d749-aba7d749,0.9713648191102411,1
905fed48-905fed48,0.9775750123504299,1
87625b39-87625b39,0.6590427581213982,1
f170107a-f170107a,0.12270080494880675,1
18914f1e-18914f1e,0.9780736972461138,1
ff0836bf-ff0836bf,0.9778308280147325,1
50893d3c-50893d3c,0.26786466823416,1
2c688f81-2c688f81,0.9782402974071092,1
b1ba797c-b1ba797c,0.8400535533178382,1
73e4df9d-73e4df9d,0.972245011701947,1
610095ca-610095ca,0.979240351940132,1
593f09d2-593f09d2,0.9785415967098551,1
bcdf6193-bcdf6193,0.9782015413895275,1
ca37ab1f-ca37ab1f,0.21555593084470986,1
de327cd4-de327cd4,0.9792403536687709,1
914e0e2e-914e0e2e,0.12270080494880675,1
675a3342-675a3342,0.9781998654477336,1
3c8fee7c-3c8fee7c,0.8118573233951704,1
954b885b-954b885b,0.9776858173651257,1
77a6591f-77a6591f,0.9784961593347242,1
25ca0c0e-25ca0c0e,0.9792009436138273,1
ee576aca-ee576aca,0.03177544147380256,1
acc05953-acc05953,0.9792403638344197,1
97323493-97323493,0.9780889353278855,1
4e88a034-4e88a034,0.9778308280147325,1
66c76d41-66c76d41,0.48310763101389986,1
3eb50f3c-3eb50f3c,0.9786995384392894,1
2fab09f1-2fab09f1,0.8468665317911425,1
7c2bd7b5-7c2bd7b5,0.9792403631556631,1
8a7ee14a-8a7ee14a,0.9713648191102411,1
893a2297-893a2297,0.9779003693084869,1
24605e37-24605e37,0.9778308280147325,1
c78f73d0-c78f73d0,0.9779003693084869,1
a4df9dba-a4df9dba,0.9749795757253004,1
7bca12fe-7bca12fe,0.9780370225169875,1
25876c12-25876c12,0.9792403649116169,1
a300a9ce-a300a9ce,0.9754173371155881,1
737ce54f-737ce54f,0.9754173371155881,1
b23d75f2-b23d75f2,0.9786200953451457,1
2cad82ab-2cad82ab,0.9759930479419122,1
cb5173ad-cb5173ad,0.5133482914874201,1
e6229462-e6229462,0.28247557699081555,1
40b525a9-40b525a9,0.9792403649116169,1
9d50029d-9d50029d,0.9792403472599414,1
8b755266-8b755266,0.9732924116816042,1
600b5318-600b5318,0.9778308280147325,1
c9984c5b-c9984c5b,0.97536267874842,1
f38785f7-f38785f7,0.6221433491676519,1
4e958371-4e958371,0.9778308280147325,1
de56ae5c-de56ae5c,0.9787196369429282,1
e23ff814-e23ff814,0.979240364673141,1
577880fb-577880fb,0.9778308280147325,1
c7b8bb21-c7b8bb21,0.9780736972461138,1
76294632-76294632,0.7550396421615978,1
3569475f-3569475f,0.9782950627208361,1
2fa56b88-2fa56b88,0.9771606436489982,1
8066b834-8066b834,0.9792345401670852,1
1c64c88f-1c64c88f,0.9779938287447818,1
4ff01678-4ff01678,0.978670108527524,1
eb2bdfcf-eb2bdfcf,0.9720421959907928,1
055f614c-055f614c,0.7550396421615978,1
39eb7149-39eb7149,0.9786943501817795,1
08935532-08935532,0.9765027371627154,1
8505b6b7-8505b6b7,0.9772306830880095,1
ec3ba535-ec3ba535,0.9700957402201251,1
7061b9f5-7061b9f5,0.9786995384392894,1
c4fcdd59-c4fcdd59,0.8948063944478308,1
3a510159-3a510159,0.9786943501817795,1
837660a0-837660a0,0.9661468064811647,1
00ed854d-00ed854d,0.8665786803551899,1
e2242c7b-e2242c7b,0.9759919476247667,1
511aecc1-511aecc1,0.9762089155701219,1
398fda04-398fda04,0.9792397150713187,1
f2f4c245-f2f4c245,0.9765027371627154,1
fb0e806e-fb0e806e,0.9786689859652897,1
e9ea0979-e9ea0979,0.9721999737168388,1
95c2665f-95c2665f,0.972245011701947,1
3a018b90-3a018b90,0.9760056699971313,1
960f0ab7-960f0ab7,0.9768719514176599,1
f0f6fcf1-f0f6fcf1,0.5028193375534575,1
a7c3e372-a7c3e372,0.9721999737168388,1
